ID,stage1_temp,stage2_temp,stage3_temp,stage4_temp,stage5_temp,stage1_humidity,stage2_humidity,stage3_humidity,stage4_humidity,stage5_humidity,stage1_flow_deviation,stage1_density_deviation,stage1_viscosity_deviation,stage1_co2_deviation,stage1_o2_deviation,stage1_n_deviation,stage2_flow_deviation,stage2_density_deviation,stage2_viscosity_deviation,stage2_co2_deviation,stage2_o2_deviation,stage2_n_deviation,stage3_flow_deviation,stage3_density_deviation,stage3_viscosity_deviation,stage3_co2_deviation,stage3_o2_deviation,stage3_n_deviation,stage4_flow_deviation,stage4_density_deviation,stage4_viscosity_deviation,stage4_co2_deviation,stage4_o2_deviation,stage4_n_deviation,stage5_flow_deviation,stage5_density_deviation,stage5_viscosity_deviation,stage5_co2_deviation,stage5_o2_deviation,stage5_n_deviation,target
3926,30.65,31.05,29.17,31.44,29.03,78.72,76.19,78.97,74.62,75.57,0.014826489,-1.425982023,-3.519899303,2.400089044,0.298553147,0.108404384,1.576702678,10.00898225,-2.224783037,1.331031081,0.473616718,-2.659655653,-2.788904751,-3.255564425,-1.001569197,-2.403197566,-1.899760204,-2.659655653,0.981865585,1.862822461,1.576702678,1.269590132,-1.487006908,1.522146219,-1.487006908,0.695248269,-1.4368646,0.34248092,-1.76585438,-0.980422283,1
3927,31.52,30.74,29.71,30.55,28.6,67.24,68.76,74.68,72.18,67.65,-0.296812395,0.613673001,-0.630300315,1.636670592,-0.376317154,1.577067212,-10.3769771,-2.610414373,-2.188596389,-4.818363257,-1.250484873,-0.012536734,-9.10776992,-4.21509772,-0.372954378,-0.478163245,-0.297892628,1.220222651,2.289814906,-1.494218421,-10.3769771,-3.628669528,-1.652940721,-1.104993812,-1.652940721,-0.413387218,1.105852826,0.802854203,-2.408929794,2.314572126,1
3931,31.47,30.14,28.79,29.97,31.91,74.82,68.22,67.41,74.02,69.4,0.289484592,0.3614949,1.974510902,-1.073619319,-0.767892791,-0.998719438,-4.518631738,-9.270514052,1.037986186,-2.430602564,0.079699026,0.369148817,-8.637270592,-1.054978406,1.462681284,2.469452549,-4.49374414,0.369148817,2.341676973,-1.713123544,-4.518631738,-5.343315222,0.946393764,0.970603014,0.946393764,-5.402727538,0.216618332,-0.068850747,-4.03497822,0.80253148,1
3934,28.92,30.44,29.69,31.91,31.96,67.05,68.92,73.53,74.33,67.56,-0.557885328,0.924746608,4.360261277,-3.561724628,-0.988224671,-0.906397838,-0.99731983,4.25868053,-2.525113502,1.507056755,2.200436119,2.005235335,0.088476275,-2.590476854,-0.305142716,-3.958781263,1.220808285,2.005235335,-2.283980991,2.950023267,-0.99731983,1.304221547,-1.539187473,0.245349185,-1.539187473,5.096175047,0.536265421,-3.053014745,1.060207343,3.737793733,1
3937,28.3,31.37,31.96,28.41,28.41,69.17,72.83,68.54,70.31,69.13,-0.995378995,5.146709193,-1.583452652,2.979936105,-0.28024351,-0.082198765,-9.357360228,1.430532988,0.429853578,-2.141950987,-2.613954172,-1.008895493,4.767372789,-1.980075806,-0.560616735,3.907747982,-1.7276218,-0.457088317,-0.606147876,1.455652347,-9.357360228,2.767973319,-4.853737867,-1.213727519,-4.853737867,-2.155052923,0.85591251,-0.839552965,1.588958897,0.460000136,1
3938,30.56,29.07,28.89,30.55,28.58,69.95,75.35,76.01,68,72.88,-2.702516818,-3.006145123,-1.489835559,-0.662068793,-1.172666993,-0.529691361,1.878360674,-1.707443301,1.414842605,0.368931076,-0.656508979,-0.169119039,4.077260615,3.217601195,-0.72335324,0.792891177,-0.377643547,-0.169119039,-0.505238742,-3.632990375,1.878360674,-8.631327783,3.230356406,-0.37792113,3.230356406,0.180667189,0.657771294,0.47650253,-3.68095316,-1.168701444,1
3944,30.7,30.11,30.66,31.57,30.1,71.83,67.9,72.39,77.98,78.65,-0.24713241,4.004042351,3.053071072,0.836503444,0.213991541,-0.266341427,3.555767953,3.470788184,-0.12455356,0.212322131,0.284531912,-3.677866326,4.74464805,1.999079101,0.114329124,0.882227963,-1.083931622,-3.677866326,-3.326033888,0.875162427,3.555767953,-2.711200572,0.282266131,-1.782606344,-3.013868321,5.247967332,0.703614427,-3.013724892,0.614809462,-1.575796319,1
3947,29.32,29.44,30.99,31.43,30.13,78.78,69.59,78.38,78.62,76.31,-0.463786044,1.551717477,2.572941236,0.373865138,0.439274122,-1.977565402,-4.16678476,-2.486932021,0.045646085,-2.135821815,0.68577894,-1.120914447,-2.732547635,-2.597834324,0.04434326,1.594498665,-3.615286555,-1.015655679,-0.36181167,-0.866546555,-4.16678476,-1.437629672,0.915581447,2.075169351,0.915581447,2.980782651,-0.894712066,1.298169392,0.753299375,2.316261682,1
3948,31.09,31.33,29.17,29.96,29.62,75.96,69.34,75.39,70.01,78.06,-0.841337708,0.690112744,2.628822077,-2.386753181,-0.771102886,-1.312622152,-3.685442427,1.26276991,-0.840925964,1.150647639,1.947315052,2.680399137,1.090249069,-1.532245272,0.074142726,2.048088184,-2.478435129,2.680399137,0.896561582,-2.843266142,-3.685442427,-8.802864483,-1.042242052,1.058610922,-1.042242052,-0.630995299,-1.447851411,-0.661690397,1.528911414,1.367709859,1
3950,30.11,29.84,31.8,29.05,31.09,69.34,71.81,70.07,67.94,76.76,0.559076959,-0.384985363,-0.34122455,3.582406946,-0.292921742,-1.884712425,-11.41053545,1.880520441,1.682586981,0.473623936,1.4529249,-2.99183583,-7.12641388,-3.836167925,-1.212283787,-2.014162506,6.38241028,6.257094059,-0.032069092,-4.520939901,-11.41053545,17.00024118,-2.782338253,1.406760098,-2.782338253,9.268697524,5.340858915,1.389525609,-2.276454254,1.528911664,1
3958,30.83,28.63,30.48,29.6,28.79,68.84,73.38,78.1,67.29,76.66,-3.3054655,-0.570603117,-4.308474959,0.920392861,-1.734925498,-0.542485111,5.786160585,1.707934764,0.549829752,0.123365927,0.248084425,0.836351628,-0.490142101,0.739433168,-2.459060534,-0.606199467,-2.74577335,-1.523437112,0.425109661,0.575128863,5.786160585,-6.454620274,6.98142207,-1.232654758,6.98142207,2.284752604,1.40774863,1.220914317,-5.068405804,-0.258413412,1
3970,29.36,28.59,31.83,29.73,32,67.53,78.07,78.74,76.73,71.48,-3.269455756,-4.487318545,-2.3983622,3.563607917,1.640347315,0.104327326,-6.609988852,9.366264674,3.70729381,1.538190194,0.429162292,-3.957056741,8.467596858,-0.27012023,2.741960681,-1.319802739,-0.262010334,-3.957056741,-0.769067861,0.400582135,-2.785003142,3.227441769,-5.378791564,-0.543346684,-5.378791564,-0.777432934,-1.989184106,0.140732517,0.457893862,-1.354489229,1
3971,29.72,29.98,30.63,31.45,31.24,71.61,67.78,70.69,68.27,72.03,-3.4822308,4.667416186,-1.695216104,2.019531255,1.519067835,-0.427905665,-6.661686031,10.53216801,5.350484229,2.996634232,0.49217883,0.764920038,3.72038109,3.172235267,3.306925135,6.457746055,0.123887841,0.764920038,1.502656306,0.425605666,-6.661686031,-10.10100723,-3.45643057,0.543047945,-3.45643057,0.644503356,-3.011023853,-2.727352005,1.003226787,-0.359921487,1
3976,31.43,30.15,29.12,31.12,29.59,75.64,67.43,76.01,70.6,71.35,-0.419247648,5.731661018,1.722421858,5.953876382,-1.092103252,-1.197937935,2.011784011,7.410920278,1.799854614,2.129510614,1.33396695,6.432055155,6.719653705,0.550710762,0.72972839,-0.460995283,-0.82789851,6.432055155,0.143794304,1.90061403,2.011784011,-7.957744249,-1.557737689,-0.147397137,-1.557737689,-2.347047993,-7.682744378,1.658091835,1.600329632,5.88534204,1
3989,30.93,28.36,30.8,29.96,31.66,70.59,77.09,73.67,70.91,70.93,1.280004232,0.65865943,-3.705183107,-0.858143736,-0.028073259,0.614507789,-0.395344449,3.751530686,2.949813533,3.561656141,1.169161826,-0.257362364,2.306678786,2.408819849,1.325761665,2.273760916,-1.68434688,-0.257362364,-2.225102725,-0.248683977,-0.395344449,-7.332000593,-4.521901289,-1.77698364,-0.587984004,-8.262987886,4.227815902,0.061510384,1.024320068,-2.898860517,1
3994,29.65,29.02,30.63,29.36,28.89,77.59,70.99,70.51,77.95,67.88,4.628174614,0.859052928,-0.827975397,3.969660508,1.357928,-1.055452171,2.172905646,-4.97735439,3.720549782,0.794546835,-0.140293088,-1.745961135,11.97593821,3.926943479,-0.490624591,1.801866989,-2.42716132,-1.745961135,-3.610986972,-0.794793168,2.172905646,1.636459838,-8.120682471,1.500231948,-8.120682471,3.667531063,3.199774316,2.034291199,-0.546829563,-4.828390571,1
4000,29.03,29.32,31.24,28.15,29,72.43,77.96,70.08,68.21,78.22,1.596205495,0.548245405,-1.02197178,1.325330818,0.236410555,0.173839582,-3.065803868,5.767191298,1.385255871,3.434432341,0.182127952,-1.257705517,6.81641866,1.737188265,-0.876243719,3.848240437,-1.321182569,-1.257705517,-0.966968865,3.439592495,-3.065803868,-5.721425302,-2.896237003,-0.006881739,-2.896237003,-5.282928097,0.073462263,-3.231225461,2.13272418,0.040808319,1
4003,29.47,28.7,29.23,30.56,30.57,75.85,67.9,72.32,72.01,70.6,1.907264771,2.082316183,1.869679414,-1.999084694,-0.638934679,-0.210783897,-7.256824323,-0.89206872,0.712022467,-0.220083337,1.154556554,-2.849924308,-0.047154581,1.889841628,-3.364848694,3.945573653,-0.374763926,-2.423019553,-2.109898742,0.048254903,-7.256824323,-2.794822489,-2.129487636,-0.697091614,-2.129487636,-2.907417267,0.491881356,-3.974749488,0.433070358,-1.039254416,1
4021,29.67,28.45,28.28,28.77,30.53,71.78,70.01,76.3,78.37,77.14,5.199088076,4.296886047,0.966565608,0.461303457,-0.317548091,-0.058227092,-0.057278644,-9.09217481,-0.016998182,1.30605602,0.675306137,-5.282367891,-4.263315062,-1.174043456,-1.67471946,-2.375234262,-0.092398452,-5.282367891,0.710888299,-5.837302268,-0.057278644,2.540228981,-0.257499576,1.152986635,-3.748308627,11.26271622,2.059654509,0.431537702,4.086787553,-0.603228747,1
4022,30.51,30.61,30.21,30.24,28.57,68.32,76.33,69.85,72.09,76.86,-7.527800167,-2.342901975,-2.92720496,0.850003429,-1.367893159,-0.661797214,-9.418125341,23.03963602,-0.717227669,0.343403585,-1.530644577,-2.229158117,7.534439002,-0.535661766,-4.91104189,4.90076795,-0.877016776,-2.229158117,3.059140772,3.331672285,-9.418125341,10.98345854,-3.2998682,-0.462686366,-3.2998682,-5.733667536,-0.891225874,-1.850336813,2.546611234,-2.312708184,1
4040,29.79,28.75,31.97,28.18,28.5,69.3,68.95,73.13,76.42,71.36,1.329399634,3.027392496,0.172890389,-1.363016962,-0.220263608,0.061847394,-2.165192765,5.502885536,-2.755982262,-0.530602557,1.869195143,-2.786644379,-3.173495352,-4.584308403,0.796680002,-3.023090501,-2.110064342,-2.786644379,6.091683112,-2.607357112,-2.165192765,2.306795172,2.079993797,-0.268037313,2.079993797,-2.154537153,0.496725936,0.315808281,3.354910316,-2.96912772,1
4050,31.91,28.7,31.87,31.02,28.71,73.31,75.34,74.33,77.01,67.12,2.993843615,0.696611683,0.852292903,-3.065906879,0.121273982,-0.228275791,9.076097665,-2.360603376,-1.62761947,1.509553661,-0.174442157,-2.627381446,1.910196034,2.125677631,0.854081702,-0.956010782,-6.659729848,-2.627381446,-1.318250009,0.076289925,9.076097665,-15.94398431,-0.831046159,-0.916710073,-0.831046159,-2.028858265,-0.787223431,-1.382593051,-4.645982376,2.0276814,1
4051,28.08,30.77,31.32,30.12,30.72,73.58,68.01,67.44,75.51,74.8,-0.200330484,2.290929936,3.569373101,-2.644228348,-0.408873,0.67979825,4.28683759,-9.682127783,-1.17480949,0.633907554,-1.348797292,2.139737884,0.048072179,0.908064461,-2.016172222,-1.001114264,-3.94771871,2.139737884,-4.877985123,1.050312205,4.28683759,-2.873388422,2.684050545,0.02107145,2.684050545,8.413524648,-1.73949958,1.270228255,-0.206028685,2.054272077,1
4054,28.42,30.75,30.84,29.78,31.95,77.49,74.46,74.68,69.02,68.94,3.415120469,3.334858799,3.977551268,0.488686449,0.479837146,0.037664591,-2.344272873,-10.06268567,1.270459766,-0.251303173,-0.665210067,-1.187827854,-8.656771881,-3.30972343,-0.085846928,0.554328791,-2.244082117,-0.92948939,-0.637583905,-3.231314856,-2.344272873,0.035764147,-2.644823452,-0.653910484,-2.644823452,4.646406951,3.789940933,-1.371613608,0.331223236,1.073348113,1
4056,30.99,31.54,31.51,28.34,30.69,71.23,67.17,68.44,77.39,74.1,2.413098139,-0.052776258,-1.919025,0.449125663,0.817894905,-1.083581933,5.3055433,-0.716331019,0.196476076,2.475594229,0.133605101,-0.57864235,-0.896105103,2.888451763,-2.753834249,-4.929416087,-0.073326748,-0.004620344,0.58731019,-2.852178345,3.872884869,-0.298238992,-0.734401086,-0.527919981,1.381164394,6.021480045,1.76140863,1.218979748,-5.239197331,-2.687710861,1
4068,31.61,30.9,30.44,29.39,29.3,73.49,72.27,67.62,68.44,75.73,0.272085609,5.226484868,1.630699537,0.346462901,0.525467312,0.121306894,-1.641874684,-9.306631178,2.09291113,-3.641145811,-0.35570172,2.713155105,-2.884604405,3.066843812,-1.737738959,-4.008806774,-3.138756522,2.713155105,0.703938205,2.858490231,5.017043964,0.590680492,1.104382546,-0.941169913,1.104382546,4.555180017,0.569318047,-0.388964082,0.250999681,1.730485363,1
4073,29.25,29.37,31.73,31.34,31.65,75.67,73.85,69.13,77.87,67.13,5.883392553,0.806747358,-3.233352271,2.154281679,0.099448759,0.036880611,18.42138311,1.930324977,-7.295688615,0.815824901,-0.283122472,-4.214663557,-1.878829425,-0.338807836,4.013701418,-2.578681442,-3.513471541,-4.214663557,0.912860734,-4.267657173,18.42138311,-16.81966535,3.88855728,0.814932801,3.88855728,3.69699572,0.67340377,-2.798040854,-2.405228838,-2.212555002,1
4075,29.93,29.9,29.74,29.23,31.83,71.7,77.63,68.15,75.46,70.58,3.128977502,-0.787942954,1.505870778,-0.727333407,-1.153394316,-1.326022698,7.163382951,-6.374542272,2.36408602,-3.028388536,2.43244654,-2.270682565,-4.019748625,3.444509258,2.487068796,0.367941158,0.990613552,-2.270682565,-1.346294726,0.364303186,7.163382951,-0.406003641,3.228232908,-2.615422081,3.228232908,-5.156179902,0.679366895,-0.615006634,-4.51190236,-3.218972888,1
4087,31.74,31.07,30.74,30.09,30.56,68.04,71.97,72.29,72.42,75.22,-2.271315387,-1.014613266,-0.383937078,2.477360957,-0.624701115,-0.224870365,2.586721713,4.133878478,0.285298977,-2.908660423,0.532413164,3.13824958,2.778441081,1.158243994,0.196128628,0.580326893,-3.546122627,3.13824958,-0.251285337,1.90554775,2.586721713,-5.465416837,3.694758799,0.572335872,3.694758799,-3.671264165,2.996433454,-1.265880846,-2.681073339,2.504780293,1
4091,31.16,30.29,29.41,28.45,31.74,75.16,72.32,78.32,72.26,67.22,-3.957330621,-1.488032893,-2.522621584,3.734725082,-1.248927827,-0.106390141,-4.49786619,1.318369673,0.804937389,-3.402087154,-0.114160416,2.411055352,-0.313929958,0.766830426,-2.99129939,0.227548836,-3.487757088,2.411055352,-1.220654925,0.01694062,-4.49786619,0.664489923,-1.110429414,-1.119207983,-1.110429414,3.887462438,-1.955502802,1.478836737,0.935432386,-0.387923004,1
4107,30.95,28.68,30.44,30.7,30.55,68.75,74.03,78.47,73.43,70.73,1.101645953,-0.16970707,-2.914530863,4.215130377,-0.068821061,-0.229796507,-8.581129209,-1.526184164,0.425583831,2.280351791,-0.542645944,-1.429698601,9.12943983,-0.563929114,0.211170276,3.985535281,2.419197461,-1.429698601,1.842747699,1.232664623,2.277827112,13.78999793,-0.615532311,-1.923245338,-0.615532311,-3.687836435,2.081724264,1.106233908,5.996674319,-2.798724474,1
4117,29.71,29.89,30.32,30.86,28.11,70.98,67.13,75.5,78.9,67.48,1.911624469,2.82088543,0.944056492,0.228002677,-1.594207761,-0.826009867,-0.042933457,-7.879430361,-2.110747596,-0.678584542,1.338902093,-1.005369141,-7.972534882,-1.68745503,-2.808591183,-2.350177465,-1.501088411,-1.005369141,-1.059328701,-2.232610049,-0.042933457,-3.294270744,0.653253073,0.019090767,0.653253073,8.074039743,0.290022889,-0.748124701,-2.670188614,2.301573189,1
4142,29.25,29.97,28.3,31.09,30.89,75.72,71.78,68.37,70.12,69.13,-3.175653748,0.418425816,-0.479099293,2.47125691,-0.394658115,-0.141595604,-6.26169725,12.97294878,-0.610264434,0.77168736,1.393043895,-4.293318277,-3.807520314,0.813877384,-5.364136604,2.363762529,0.796249757,-4.293318277,0.864746768,2.777049714,-3.244724739,6.81130803,-0.799082834,0.628770259,-0.799082834,-0.681917173,-0.786021908,-2.741116115,3.372564031,-3.058639409,1
4143,30.23,30.68,28.04,30.74,28.21,78.47,71.15,72.25,74.72,78.11,-3.318990395,3.220151745,-1.322379372,2.190156599,0.785980259,0.989044489,-8.856235296,2.710758094,-0.182129574,-1.342692766,-1.815817838,2.817226503,-11.97709596,-8.764491853,-3.200860129,-2.207110675,5.306344111,2.817226503,-0.436003993,2.006176007,-8.856235296,3.186799468,-1.435345629,-0.364613331,1.388437285,9.278125218,1.69125155,-2.645788692,0.965573194,1.249772479,1
4148,30.48,28.13,29.58,30.75,29.65,73.39,69.88,71.79,68.92,70.07,-1.551303251,0.798601817,3.309453857,0.110585441,-1.735636422,0.833455177,-6.648678311,-7.514858574,1.136626653,0.429359469,-0.313273704,-3.314193773,-5.805707084,-0.812495382,-0.552771469,-1.103666745,1.977136828,-3.314193773,-0.775715862,-1.919152943,-6.648678311,5.739977852,-1.173350231,0.547395374,-1.173350231,1.971321049,0.985962957,-0.500778373,-0.399871363,0.591766849,1
4150,29.42,29.5,29.75,30.79,28.52,76.2,75.54,70.23,78.84,76.03,-1.074564939,1.69704618,-1.946284411,-0.30125338,-0.78466356,-0.409783561,-1.315867602,9.805776214,-1.561646082,1.590287377,-0.723217882,1.245060331,-1.428382744,-1.547462227,-0.672519341,3.197491302,-3.827428722,1.245060331,3.206529126,4.373523634,-1.315867602,-3.103016774,-1.928519999,0.106746127,-1.928519999,-10.21083432,0.234154519,-1.262143352,-1.412064764,-0.395295137,1
4151,28.02,30.74,28.53,28.64,28.36,70.51,75.72,72.56,73.65,75.24,0.185157527,-1.245157946,-2.716967968,-0.50717279,-0.420297823,0.4581896,7.06183601,3.927387423,-2.116407921,4.027530454,-1.693964255,-1.729247214,4.453837748,1.192200362,-0.259927905,-5.455672495,1.360887224,-3.024676169,0.625916004,-1.787805547,7.06183601,-0.127625642,0.354517434,-0.231190909,0.354517434,-6.935668264,0.903537764,0.371475896,-0.084841622,2.511804893,1
4156,31.77,28.32,30.72,31.83,29.11,75.62,73.19,74.47,76.1,71.23,2.525465784,-0.627923616,-1.632773782,5.6852,0.353759781,-0.819506982,-3.4357874,7.645856592,-1.795576917,3.090444273,0.190267036,-1.744084551,0.461698773,-5.232453946,-4.544619462,2.01816001,0.430972999,-1.744084551,-0.105487145,0.650250574,-3.4357874,10.97315309,-2.269076981,0.524787238,-2.269076981,-1.942795016,-1.836949034,-1.036840153,1.381319715,-5.057404934,1
4161,31.18,30.74,30.21,30.03,29.51,73.16,76.42,68.7,71.81,70.99,4.111381619,5.774519721,0.112984951,-2.305417491,0.233786552,1.297123898,-12.68423181,-11.72436047,-2.109751761,1.632915552,0.192028442,1.825002476,2.066146512,-7.011892729,-2.340075593,2.54422602,0.468267536,-1.53297037,4.224812279,-4.915558115,-12.68423181,16.06501119,-4.075868901,0.059322381,-4.075868901,-9.443256003,-1.835669106,4.970982326,6.374725955,1.73270044,1
4163,31.37,29.54,29.47,28.99,31.84,77.21,67.19,73.66,77.8,71.03,3.45498435,1.430875422,2.5886777,-1.05336026,-1.304791418,-0.436085561,4.442752468,-4.958202272,-2.655417361,0.862605356,0.99739101,0.048713486,1.698382818,1.599586647,-0.747567418,-0.787572126,-1.662980266,0.048713486,0.77613441,-1.490996763,4.442752468,-3.189496952,1.272044354,0.941205491,1.272044354,4.117225708,-1.344987545,1.432843695,0.026310958,0.947033633,1
4175,29.21,30.01,29.9,30.79,29.8,78.84,78.07,76.47,69.57,78.14,-4.166314023,2.39240211,-0.920878613,2.02527014,-0.39902382,-0.81788355,3.044375216,9.360894234,0.254417425,-2.318767031,-0.049574297,-0.985660992,-1.011048271,1.879510518,0.789830051,2.883926734,0.676774584,-0.985660992,3.088541828,-0.259356328,-2.362956425,-3.186041092,0.30844137,-1.444450342,-0.963435037,1.529511542,0.808181123,0.539918497,0.095584672,-0.360647913,1
4176,29.78,30.59,29.22,29.61,28.54,68.46,69.14,75.51,77.46,78.46,-0.25324855,2.605971317,1.561968748,-0.04793184,1.391394761,-0.055413176,5.357815116,-10.74509243,0.583792712,-3.865658513,-1.246883645,0.181373987,-0.726350935,3.687561142,-1.231556606,1.956835783,-0.127850431,0.181373987,-0.115439192,-0.299866758,1.37242982,8.320071651,0.281989451,0.747556144,0.281989451,5.736353606,1.059495652,1.084704377,0.6382353,-1.89939428,1
4178,30.97,31.09,28.52,30.33,29.45,71.12,68.34,70.26,72.6,73.84,-1.650558646,4.585349521,-1.472738822,3.869191981,0.621038383,-1.267478348,-1.123615706,0.275793872,1.676502545,-0.855653392,-1.783709808,-1.079915296,0.646395722,1.278136507,-3.513715967,0.102653881,-3.234033943,-1.079915296,0.505911689,-0.886248082,-1.123615706,-4.06247126,0.318282947,0.2301983,0.318282947,6.08457746,1.451047878,0.890517082,-0.581228276,2.497043465,1
4185,29.61,29.08,30.18,28.33,30.39,72.35,78.48,74.6,71.64,78.5,-1.075577234,4.908173923,4.472322948,-0.440034687,-0.784149513,0.180683685,1.582777595,-4.801633573,2.032758044,-0.243415292,0.091977562,-0.770151825,-4.100371377,1.73271594,-1.300813987,2.580870313,-1.875671998,-0.770151825,-0.347867864,-0.86257508,1.582777595,-9.889803219,1.349270702,0.11063119,1.349270702,2.732594642,2.184324241,-1.105256191,-1.041844117,0.717890936,1
4186,29.01,29.74,30.17,28.62,29.77,77.65,75.06,70.87,69.68,73.32,2.266960054,5.003744782,1.633061772,-0.343010015,-0.90346008,1.425952463,0.514804127,-4.533592522,-2.120292405,2.108187685,-2.248683068,-1.038180778,-5.449228428,-3.741097886,-2.792555933,-0.396137891,-2.606474009,-1.038180778,-0.830349918,-1.031014856,0.514804127,-1.869676364,0.11804187,0.243911867,0.11804187,11.00454702,1.267696337,2.546092167,-0.444066266,2.31519964,1
4188,29.99,28.72,30.72,30.99,31.25,76.7,73.71,78.58,75.24,69.9,-0.760410316,4.446350328,4.461049318,-0.148960672,0.329117193,1.485226183,-10.07038903,-12.74140948,-0.084282899,-5.233918296,0.361811125,-0.362372512,0.224622884,-1.397755203,-4.381753008,0.057595134,-7.517413277,-0.362372512,-2.118438439,-1.547496587,-10.07038903,-6.295605135,0.053463432,0.277699497,-0.071021197,3.45417413,1.529209734,1.77389928,-3.310483899,5.509817048,1
4190,30.36,29.8,30,31.71,29.04,67.38,74.03,74.43,74.43,73.74,-0.471167014,-0.209646624,-1.05389435,2.104632823,0.001427162,-0.473464174,-1.746303321,8.44994583,3.35114612,-0.650562169,-0.65516288,-1.812532724,6.434498739,0.154686732,0.687145703,1.932736087,0.24727904,-1.812532724,-0.076616483,-2.500624054,-1.746303321,2.312551223,-4.873641286,0.247519183,-4.873641286,0.049252839,2.153056717,-0.255353784,0.463738537,-1.210231564,1
